date,title,article,author,link
2019-04-30T10:58:27+00:00,Spotify 收費用戶突破 1 億大關　大幅拋離主要對手 Apple Music,"四月 30, 2019 •,  •,Tags: ",Dennis,https://unwire.hk/2019/04/30/spotify-paid-user-100-million/fun-tech/
2019-04-30T16:38:58+00:00,Samsung 申請專利為推出遊戲訂閱服務作準備,"五月 1, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/05/01/playgalaxy-link-samsung-gaming-service/fun-tech/
2019-05-02T01:17:05+00:00,日網爆新 iPhone 將內附 18W USB-C 快充配套,"五月 1, 2019 •,, ,  •,Tags: ",唐美鳳,https://unwire.hk/2019/05/01/new-iphone-comes-with-18w-usb-c-charger/mobile-phone/
2019-04-30T16:43:57+00:00,研究指 2069 Facebook 死亡人口將超越活人,"五月 1, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/05/01/dead-facebook-users-could-outnumber-the-living-by-2069/life-tech/social-network/
2019-04-29T14:47:47+00:00,"Galaxy Note 10 Pro 電池流出   容量達 4,500mAh","四月 30, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/04/30/galaxy-note10-pros-battery-bigger-than-the-galaxy-note9/mobile-phone/
2019-04-29T14:51:03+00:00,大陸公司申請 LCD 屏幕指紋辨識專利,"四月 30, 2019 •,  •,Tags: ,, ,, ",唐美鳳,https://unwire.hk/2019/04/30/fortsense-patents-fp-scanner-under-lcd/mobile-phone/
2019-04-29T12:05:08+00:00,iPhone 將可直接用八達通？傳 Apple 開放 NFC 制式,"四月 29, 2019 •,  •,Tags: ,, ,, ,, ",Login,https://unwire.hk/2019/04/29/iphone-octopus/software/ios-app/
2019-04-29T12:23:07+00:00,【現場實試】Powerbeats Pro 真‧無線藍牙耳機　 配戴更舒適+內置Apple H1晶片,"四月 29, 2019 •,, ,, ,, ,  •,Tags: ,, ",Lawton,https://unwire.hk/2019/04/29/powerbeats-pro/mobile-phone/
2019-04-30T04:59:36+00:00,【unwire TV】全iOS平台 + 硬件 直播問答遊戲 APP 贏錢,"四月 29, 2019 •,, ,  •,Tags: ,, ",chris,https://unwire.hk/2019/04/29/ios_123/unwire_podcast/
2019-04-29T05:44:47+00:00,Apple 下架第三方用機時間管理 App　 官方解釋濫用監控或侵私隱,"四月 29, 2019 •,, ,  •,Tags: ,, ",Login,https://unwire.hk/2019/04/29/apple-parental-lock/software/ios-app/
2019-04-28T22:28:59+00:00,八年舊平版重生 HP Touchpad 成功運行 Android 9 Pie,"四月 29, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/04/29/hp-touchpad-android-pie-custom-rom/notebook/tablet-notebook/
2019-04-28T22:34:01+00:00,VW ID.hatchback 下週接受預訂   每售出一部虧蝕 3 千歐元,"四月 29, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/04/29/vw-lose-3000-euros-id-hatchback/life-tech/auto/
2019-04-29T05:09:39+00:00,微軟測試 Windows 10 顯示 Android 通知　部份手機可率先試用,"四月 29, 2019 •,, ,, ,  •,Tags: ,, ,, ",Login,https://unwire.hk/2019/04/29/windows-10-mobile-notification/software/win10/
2019-04-28T22:22:56+00:00,純電動 Porsche Taycan 路試諜照曝光,"四月 29, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/04/29/porsche-taycan-spy-photos/life-tech/auto/
2019-04-28T22:26:27+00:00,DJI 前員工洩露程式碼   判監半年罰款 20 萬人民幣,"四月 29, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/04/29/dji-source-code-leaked/life-tech/drone/
2019-04-28T13:37:13+00:00,Cambridge Analytica 醜聞一年後  Facebook 終於禁止「性格測驗」App,"四月 28, 2019 •,  •,Tags: ,, ",藍骨,https://unwire.hk/2019/04/28/facebook-personality-quiz-ban-cambridge-analytica/fun-tech/
2019-04-28T22:18:31+00:00,聯合航空宣佈已經將娛樂系統鏡頭完全覆蓋,"四月 29, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/04/29/united-airlines-covers-seat-back-cameras/life-tech/
2019-04-29T16:54:10+00:00,Nubia 紅魔 3 電競手機　可拍 8K 影像+內置散熱風扇　,"四月 29, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/04/29/nubia-red-magic-3/mobile-phone/
2019-04-29T09:32:45+00:00,【評測】VAIO SE14 商用筆電　可視角度高+夠長氣+充電快,"四月 29, 2019 •,, ,, ,  •,Tags: ,, ",Edward,https://unwire.hk/2019/04/29/vaio-se14-review/review-2/
2019-04-29T11:17:16+00:00,7-Eleven 高達系列精品　聯邦自護主題方便實用,"四月 29, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/04/29/7-eleven-gundam/shop_guide/
2019-04-27T21:15:10+00:00,日本貓主子真舒服   智能貓屋自動調節溫度,"四月 28, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/04/28/smart-cat-home-with-auto-temp-control/life-tech/
2019-04-27T21:19:13+00:00,滑浪者 Apple Watch 遺落太平洋   半年後尋獲仍正常運作,"四月 28, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/04/28/surfer-reunited-with-apple-watch/life-tech/watch-wireless-home/
2019-04-27T21:26:28+00:00,金正恩如何取得防彈座駕   平治表示不知情,"四月 28, 2019 •,  •,Tags: ,, ,, ",唐美鳳,https://unwire.hk/2019/04/28/daimler-has-absolutely-no-idea-how-north-korea-got-its-mercedes-maybach-limos/life-tech/auto/
2019-04-28T07:44:34+00:00,極致簡潔的 Gmail 介面　 前設計師親手製作的Chrome小外掛「Simplify Gmail」,"四月 28, 2019 •,, ,, ,, ,  •,Tags: ",Lawton,https://unwire.hk/2019/04/28/simplifygmail/software/
2019-04-28T11:04:17+00:00,【有片睇】爆料人士製作疑似 iPhone XI、XI Max 宣傳影片　 三鏡頭設計、M字額變小,"四月 28, 2019 •,  •,Tags: ,, ",Lawton,https://unwire.hk/2019/04/28/iphoneximax/mobile-phone/
2019-04-28T12:36:28+00:00,iFixit 應要求移除 Galaxy Fold 拆機網頁,"四月 28, 2019 •,  •,Tags: ,, ",藍骨,https://unwire.hk/2019/04/28/ifixit-takedown-samsung-galaxy-fold-teardown/mobile-phone/
2019-04-26T15:53:54+00:00,【評測】PS4《Days Gone》往日不再　 單人戰屍海＋華麗末日世界,"四月 26, 2019 •,, ,  •,Tags: ",Lawton,https://unwire.hk/2019/04/26/daysgonereview/game-channel/
2019-04-27T00:17:37+00:00,Tesla 宣佈短期內推出保險服務,"四月 27, 2019 •,  •",唐美鳳,https://unwire.hk/2019/04/27/tesla-plans-to-launch-an-insurance-product-in-about-a-month/life-tech/auto/
2019-04-27T00:24:59+00:00,LINE 日本宣佈推出《哆啦A夢》手機遊戲,"四月 27, 2019 •,  •",唐美鳳,https://unwire.hk/2019/04/27/doraemon-mobile-game-coming-soon/game-channel/
2019-04-27T00:32:16+00:00,美國公佈惡名網店名單   大陸電商平台上榜,"四月 27, 2019 •,  •,Tags: ,, ,, ,, ",唐美鳳,https://unwire.hk/2019/04/27/taobao-and-several-platforms-are-notorious-markets-by-us-govt/life-tech/
2019-04-27T00:35:07+00:00,Apple 聘請 Siri 廣東話創意寫手,"四月 27, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/04/27/apple-looking-for-siri-international-creative-writer/life-tech/
2019-04-27T08:13:41+00:00,台灣相機維修店妙手仁心  救回泡過海水的 D850,"四月 27, 2019 •,  •,Tags: ,, ",藍骨,https://unwire.hk/2019/04/27/d850-repair-nrc/dc/
2019-04-27T08:45:17+00:00,Google Play Store 封鎖中國大型 App 發行商 DO Global,"四月 27, 2019 •,  •,Tags: ,, ,, ,, ",藍骨,https://unwire.hk/2019/04/27/google-ban-play-store-do-global-baidu/software/
2019-04-27T09:34:32+00:00,任天堂 Switch 未有進軍中國確實日期　E3 遊戲展不會發表新硬體,"四月 27, 2019 •,  •,Tags: ,, ,, ,, ,, ,, ",Dennis,https://unwire.hk/2019/04/27/switchchina/game-channel/
2019-04-27T09:52:16+00:00,Apple 曾考慮收購 Intel 手機數據晶片業務,"四月 27, 2019 •,  •,Tags: ,, ,, ",藍骨,https://unwire.hk/2019/04/27/apple-considered-purchasing-intel-modem-chip-business/fun-tech/
2019-04-26T12:59:13+00:00,【開箱】Bandai MG Ex-S Gundam　兩款機體+分色更細緻,"四月 26, 2019 •,  •,Tags: ,, ,, ,, ",Login,https://unwire.hk/2019/04/26/mg-ex-s-gundam-s-gundam-ver1-5-unbox/shop_guide/
2019-04-26T09:31:22+00:00,【試用】De’Longhi Argento Flora 小家電系列　女生最愛粉色家電,"四月 26, 2019 •,, ,, ,, ,  •",雞蛋妹,https://unwire.hk/2019/04/26/delonghi/wireless-home/
2019-04-26T11:45:04+00:00,PS4《新櫻花大戰》遊戲系統、戀愛元素、3D舞台最新畫面,"四月 26, 2019 •,  •,Tags: ",Lawton,https://unwire.hk/2019/04/26/newsakurawars-2/game-channel/
2019-04-29T11:06:53+00:00,【unwire TV】SONY黑科技混合體 最強攝錄手機Xperia 1 即場實試,"四月 26, 2019 •,, ,  •",chris,https://unwire.hk/2019/04/26/sony_xperia_1/unwire_podcast/
2019-04-29T11:25:35+00:00,【unwire TV】【噢 ! 買Good !】無限手套充電器 試用,"四月 26, 2019 •,, ,  •,Tags: ,, ",chris,https://unwire.hk/2019/04/26/oh_my_good_infinity_gauntlet_power_bank/unwire_podcast/
2019-04-27T10:17:39+00:00,Sony：PS4 後繼機將不會在一年內出現,"四月 27, 2019 •,  •,Tags: ,, ,, ,, ",藍骨,https://unwire.hk/2019/04/27/playstation-5-launch-date-2020/game-channel/
2019-04-27T10:29:07+00:00,Amazon 傳準備全新 Hi Res 音樂平台  與 Tidal 對抗,"四月 27, 2019 •,  •,Tags: ,, ",藍骨,https://unwire.hk/2019/04/27/amazon-is-reportedly-building-a-high-fidelity-music-streaming-service/mobile-music/
2019-04-27T21:09:53+00:00,iPhone XR 後繼機將配備雙鏡頭相機,"四月 28, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/04/28/iphone-xr-2nd-gen-with-dual-lens-camera/mobile-phone/
2019-04-27T10:49:21+00:00,Facebook 起訴紐西蘭 Instagram Bot 賣家  要求停止賣 Like 服務,"四月 27, 2019 •,  •,Tags: ,, ",藍骨,https://unwire.hk/2019/04/27/facebook-instagram-bot-seller-social-media-cfaa-lawsuit-new-zealand/fun-tech/
2019-04-26T10:15:44+00:00,【評測】Threezero Ultraman Suit　31cm大體積+40多個可動關節,"四月 27, 2019 •,  •,Tags: ,, ",Login,https://unwire.hk/2019/04/27/ultraman-suit-figure/review-2/
2019-04-27T11:35:04+00:00,Windows 10 五月更新將需要用家移除 USB 儲存裝置或記憶卡,"四月 27, 2019 •,  •,Tags: ",藍骨,https://unwire.hk/2019/04/27/microsoft-blocks-windows-10-may-2019-update-on-pcs-that-use-usb/software/win10/
2019-04-26T10:36:27+00:00,ASUS ROG Zephyrus 及 Strix SCAR III 電競筆電,"四月 26, 2019 •,  •,Tags: ,, ,, ,, ,, ,, ,, ,, ",Dennis,https://unwire.hk/2019/04/26/asusrog/notebook/
2019-04-26T11:18:31+00:00,【最尾有彩蛋優惠】csl x HUAWEI P30 | P30 Pro 旅攝試影會回顧 Leica 四鏡頭、50 倍數碼變焦上手試,"四月 26, 2019 •,  •,Tags: ,, ,, ,, ,, ",藍骨,https://unwire.hk/2019/04/26/csl-x-huawei-p30-p30-pro/mobile-phone/
2019-04-26T10:46:24+00:00,Facebook 或因劍橋分析事件遭美國罰款 50 億美元,"四月 26, 2019 •,  •,Tags: ",Dennis,https://unwire.hk/2019/04/26/facebookcambridge/fun-tech/
2019-04-25T08:27:55+00:00,Google Fit 登陸 iOS 平台　不再 Android 專享　,"四月 25, 2019 •,  •,Tags: ,, ",Dennis,https://unwire.hk/2019/04/25/googlefitios/software/
2019-04-25T08:09:31+00:00,【評測】ULH 專業攝影遮光罩　擊退玻璃反光+安裝易用,"四月 25, 2019 •,  •,Tags: ",Login,https://unwire.hk/2019/04/25/ulh-2/shop_guide/
2019-04-25T09:13:33+00:00,Samsung Note 最新手機將支援 5G　美電訊商 Verizon CEO 親口確認,"四月 25, 2019 •,  •,Tags: ",Dennis,https://unwire.hk/2019/04/25/samsungnote5g/mobile-phone/
2019-04-25T12:41:19+00:00,【評測】AIAIAI Wireless TMA-2 「砌機」耳筒　 模組式設計＋藍牙有線兩用,"四月 25, 2019 •,, ,  •,Tags: ,, ",Lawton,https://unwire.hk/2019/04/25/aiaiaitma-2/mobile-music/
2019-04-25T21:27:43+00:00,《抖音》上訴得直   推翻印度政府禁令,"四月 26, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/04/26/tiktok-returns-to-app-store-in-india-following-week-long-ban/software/
2019-04-25T21:26:39+00:00,OPPO Reno 5G 手機歐洲發表   899 歐元 5 月上市,"四月 26, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/04/26/oppo-reno-5g/mobile-phone/
2019-05-02T01:19:14+00:00,007 回歸！《Bond 25》明年 4 月上映,"四月 26, 2019 •,  •,Tags: ,, ,, ",唐美鳳,https://unwire.hk/2019/04/26/bond-25-coming-next-april/movie-2/
2019-04-25T12:45:30+00:00,【有片睇】電子支付留證據？傳中國公安大規模傳召涉嫖疑犯,"四月 25, 2019 •,, ,, ,  •,Tags: ,, ",Login,https://unwire.hk/2019/04/25/china-police-arresting/fun-tech/
2019-04-26T11:04:51+00:00,【unwire TV】回充撥片 + 盲點警告 NIRO EV電動SUV 實試,"四月 25, 2019 •,, ,  •,Tags: ,, ,, ",chris,https://unwire.hk/2019/04/25/niro_ev_suv/unwire_podcast/
2019-04-25T21:21:54+00:00,"花 1,300 小時製作   1 : 1 比例 Honda Civic Type-R 樂高積木模型","四月 26, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/04/26/honda-civic-type-r-lego-model/life-tech/
2019-04-25T21:33:02+00:00,LG 智能手機改越南生產   傳將放棄部分市場,"四月 26, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/04/26/lg-move-smartphone-factory-to-vietnam/mobile-phone/
2019-04-25T10:34:12+00:00,JBL x UA True Wireless Flash 超強防水+佩戴穩固,"四月 26, 2019 •,, ,  •,Tags: ,, ,, ,, ,, ",arthur,https://unwire.hk/2019/04/26/jbl-x-ua-true-wireless-flash/mobile-music/
2019-04-26T05:05:47+00:00,香港 Apple 三腳插頭有漏電風險　現免費回收,"四月 26, 2019 •,, ,, ,  •,Tags: ",Dennis,https://unwire.hk/2019/04/26/appleconcent/mobile-phone/
2019-04-26T08:01:53+00:00,Elon Musk：香港 Tesla Model 3 訂購網頁即將推出,"四月 26, 2019 •,  •,Tags: ",Dennis,https://unwire.hk/2019/04/26/model3hongkong/life-tech/auto/
2019-04-26T09:08:10+00:00,【復仇者聯盟4：終局之戰】Avengers 4 開場播尾段直接劇透+片頭播 6 次　中國戲院頻出事故觀眾無癮,"四月 26, 2019 •,  •,Tags: ,, ",Dennis,https://unwire.hk/2019/04/26/avengers-endgame/movie-2/
2019-04-29T10:58:32+00:00,【評測】Sony Xperia 1　專業 4K OLED 熒幕　配對相機可當 TV Mon,"四月 26, 2019 •,, ,, ,  •,Tags: ,, ,, ,, ,, ",Edward,https://unwire.hk/2019/04/26/sony-xperia-1-hk-version-first-review/review-2/
2019-04-26T10:19:30+00:00,【實試】KIA Niro EV+ Deluxe 純電跨界SUV　 480公里續航力+踏板回充,"四月 26, 2019 •,, ,  •,Tags: ,, ,, ,, ",Lawton,https://unwire.hk/2019/04/26/kia-niro-ev-deluxe/life-tech/auto/
2019-04-26T10:43:15+00:00,亞洲零售論壇暨博覽會即將舉行　探討區塊鏈零售科技,"四月 26, 2019 •,  •,Tags: ,, ,, ,, ",藍骨,https://unwire.hk/2019/04/26/retail-asia-expo/life-tech/
2019-04-29T11:36:40+00:00,【試玩】孩之寶 Marvel Legends 蟻俠頭盔收藏版 造工精緻 還原度高 !,"四月 24, 2019 •,  •,Tags: ,, ,, ,, ,, ,, ",雞蛋妹,https://unwire.hk/2019/04/24/antman/shop_guide/
2019-04-24T08:56:00+00:00,【評測】PS4《地球末日戰Z》World War Z　 喪屍數量驚人＋玩法似 L4D2,"四月 24, 2019 •,, ,  •,Tags: ",Lawton,https://unwire.hk/2019/04/24/worldwarz/game-channel/
2019-04-24T07:32:09+00:00,華為 P30 Pro 自動連上中國伺服器？　分析者澄清：經過百度才發出 DNS 請求,"四月 24, 2019 •,  •,Tags: ,, ",Dennis,https://unwire.hk/2019/04/24/huawei30pro/tech-secure/
2019-04-29T11:13:36+00:00,【現貨】無限手套外置充電器　LED 發光寶石＋手指全可動,"四月 24, 2019 •,, ,  •,Tags: ,, ,, ",Login,https://unwire.hk/2019/04/24/infinity-gauntlet-powerbank/review-2/
2019-04-24T12:27:23+00:00,Honda 「魔術感應門」揮一揮手開車門　率先用於 Odyssey 混合動力車,"四月 24, 2019 •,  •,Tags: ,, ",Dennis,https://unwire.hk/2019/04/24/odyssey/life-tech/auto/
2019-04-24T06:57:35+00:00,美國男子控 Apple Store 人臉識別累他無辜被捲入罪案　 向 Apple 索償 10 億美元,"四月 24, 2019 •,  •,Tags: ",Dennis,https://unwire.hk/2019/04/24/applestore/fun-tech/
2019-04-24T10:00:27+00:00,傳 MacBook 鍵盤維修新措施 :  隔日完成  + 直接交 Genius Bar,"四月 24, 2019 •,  •,Tags: ,, ",Dennis,https://unwire.hk/2019/04/24/macbookkeyboard-4/notebook/
2019-04-26T09:06:53+00:00,【復仇者聯盟4：終局之戰】Avengers 4 Endgame 劇透分享　方便二刷+重溫MCU 21部作品,"四月 24, 2019 •,  •,Tags: ,, ,, ",SBB,https://unwire.hk/2019/04/24/endgame2/movie-2/
2019-04-29T11:47:16+00:00,【unwire TV】像真度高+燈光效果 蟻俠頭盔 試玩,"四月 24, 2019 •,, ,  •",chris,https://unwire.hk/2019/04/24/ant_man/unwire_podcast/
2019-04-24T17:01:23+00:00,不受 Galaxy Fold 影響   華為 Mate X 摺機如期上市,"四月 25, 2019 •,  •,Tags: ,, ,, ,, ",唐美鳳,https://unwire.hk/2019/04/25/huawei-mate-x-june-release-not-delayed/mobile-phone/
2019-05-02T01:19:51+00:00,著名分析師爆 AirPods 3 年底發表,"四月 25, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/04/25/new-airpods-2019-two-models/mobile-music/headphones/
2019-04-24T17:10:59+00:00,Instagram Stories 新玩法   可向朋友發問多條問題,"四月 25, 2019 •,  •,Tags: ",唐美鳳,https://unwire.hk/2019/04/25/instagram-stories-quiz-sticker/life-tech/social-network/
2019-04-24T17:14:51+00:00,精工錶 x 日產 GT-R 推出限定版手錶,"四月 25, 2019 •,  •,Tags: ,, ,, ",唐美鳳,https://unwire.hk/2019/04/25/grand-seiko-nissan-gt-r-limited-edition-watch/life-tech/watch-wireless-home/
2019-04-24T14:12:43+00:00,Tesla 公布全自動駕駛晶片　將用於 Model S、Model X 及 Model 3,"四月 24, 2019 •,  •,Tags: ",Dennis,https://unwire.hk/2019/04/24/teslaautochips/life-tech/auto/
2019-04-26T09:06:32+00:00,【復仇者聯盟4：終局之戰】 Avengers 4 End Game 破天荒片尾無彩蛋　外媒剖析真正原因,"四月 25, 2019 •,  •,Tags: ,, ",Dennis,https://unwire.hk/2019/04/25/avengers4endgame-2/movie-2/
2019-04-24T17:08:44+00:00,共享電動滑板車被黑客入侵   向用戶說不雅髒話,"四月 25, 2019 •,  •,Tags: ,, ,, ",唐美鳳,https://unwire.hk/2019/04/25/lime-scooters-hacked-to-say-sexual-things-to-riders/tech-secure/
2019-04-23T22:39:32+00:00,Nokia 9 PureView 拍片分享   指紋辨識形同虛設,"四月 24, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/04/24/nokia-9-pureviews-fingerprint-sensor-opened-by-a-pack-of-gum/mobile-phone/
2019-04-24T06:01:59+00:00,政府部門都玩復仇者？香港吉祥物任何仁、大嘥鬼組成 Assemble for Hong Kong,"四月 24, 2019 •,  •",Dennis,https://unwire.hk/2019/04/24/assemble-for-hong-kong/life-tech/
2019-04-26T09:07:25+00:00,【復仇者聯盟4：終局之戰】Avengers 4 Endgame 影評　永世難忘必成經典鉅作,"四月 24, 2019 •,  •,Tags: ",Gary Lee,https://unwire.hk/2019/04/24/avengers-3/movie-2/
2019-04-25T07:36:38+00:00,【有片睇】外國玩家用鼓玩《隻狼 SEKIRO》　玩 10 小時後終爆機,"四月 25, 2019 •,  •,Tags: ,, ",Dennis,https://unwire.hk/2019/04/25/sekiro-2/game-channel/
2019-04-25T07:57:18+00:00,AVerMedia Live Streamer Mic「AM133」外接式收音咪　收音清晰+造型輕巧,"四月 25, 2019 •,, ,, ,  •,Tags: ,, ",Edward,https://unwire.hk/2019/04/25/avermedia-live-streamer-mic-am133/parts/
2019-04-23T22:32:36+00:00,Tesla 公佈 Robotaxi 自動駕駛的士計劃,"四月 24, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/04/24/tesla-robotaxi/life-tech/auto/
2019-04-23T22:35:51+00:00,韓國男團 BTS 新 MV 接連打破 YouTube 紀錄,"四月 24, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/04/24/bts-halseys-boy-with-luv-debuts-at-1-on-global-youtube-music-videos-chart/hottopic/
2019-04-23T10:13:01+00:00,thecoopidea FLEX PRO快充傳輸線系列　 線材耐用受屈・充電心安理得,"四月 23, 2019 •,, ,  •,Tags: ,, ,, ,, ,, ,, ",Lawton,https://unwire.hk/2019/04/23/thecoopidea-flex-pro/mobile-phone/
2019-04-22T15:15:10+00:00,人工智能算式可 24×7 無間斷生成死亡重金屬音樂,"四月 22, 2019 •,  •,Tags: ,, ",藍骨,https://unwire.hk/2019/04/22/youtube-channel-streams-ai-generated-black-metal/fun-tech/
2019-04-23T22:24:22+00:00,Samsung 回收 Galaxy Fold 評測裝置進行調查,"四月 24, 2019 •,  •,Tags: ,, ",唐美鳳,https://unwire.hk/2019/04/24/samsung_is_recalling_all_galaxy_fold_review_units/mobile-phone/
